Haberman's Survival,"Yin Zhang and W. Nick Street. <a href=""http://rexa.info/paper/8432b52f06e00a68cb8a7a49e3938190338231de"">Bagging with Adaptive Costs</a>. Management Sciences Department University of Iowa Iowa City.  [<a href=""../support/Haberman's+Survival#8432b52f06e00a68cb8a7a49e3938190338231de"">View Context</a>]."
Haberman's Survival,"Denver Dash and Gregory F. Cooper. <a href=""http://rexa.info/paper/bc9fc18577f413262d1fc743ab3438d4b37d689e"">Model Averaging with Discrete Bayesian Network Classifiers</a>. Decision Systems Laboratory Intelligent Systems Program University of Pittsburgh.  [<a href=""../support/Haberman's+Survival#bc9fc18577f413262d1fc743ab3438d4b37d689e"">View Context</a>]."
ISOLET,"Jaakko Peltonen and Samuel Kaski. <a href=""http://rexa.info/paper/4f52834d0595282e8454f617706fbec7589c8de6"">Discriminative Components of Data</a>. IEEE. 2004.  [<a href=""../support/ISOLET#4f52834d0595282e8454f617706fbec7589c8de6"">View Context</a>]."
ISOLET,"Vassilis Athitsos and Stan Sclaroff. <a href=""http://rexa.info/paper/692880d7b3356df64bfa0f06a683f89e4ce6955b"">Boosting Nearest Neighbor Classifiers for Multiclass Recognition</a>. Boston University Computer Science Tech. Report No, 2004-006. 2004.  [<a href=""../support/ISOLET#692880d7b3356df64bfa0f06a683f89e4ce6955b"">View Context</a>]."
ISOLET,"David Littau and Daniel Boley. <a href=""http://rexa.info/paper/480c0ae46486d7a7881f88224c5216ea0b7da839"">Using Low-Memory Representations to Cluster Very Large Data Sets</a>. SDM. 2003.  [<a href=""../support/ISOLET#480c0ae46486d7a7881f88224c5216ea0b7da839"">View Context</a>]."
ISOLET,"Inderjit S. Dhillon and Dharmendra S. Modha and W. Scott Spangler. <a href=""http://rexa.info/paper/9acaa3dfebccac9d79abb08f7eced65482be1631"">Class visualization of high-dimensional data with applications</a>. Department of Computer Sciences, University of Texas. 2002.  [<a href=""../support/ISOLET#9acaa3dfebccac9d79abb08f7eced65482be1631"">View Context</a>]."
ISOLET,"Erin L. Allwein and Robert E. Schapire and Yoram Singer. <a href=""http://rexa.info/paper/80b881ba423bc64d836bde049f1e5def83c1d5f8"">Reducing Multiclass to Binary: A Unifying Approach for Margin Classifiers</a>. ICML. 2000.  [<a href=""../support/ISOLET#80b881ba423bc64d836bde049f1e5def83c1d5f8"">View Context</a>]."
ISOLET,"Hiroshi Shimodaira and Jun Okui and Mitsuru Nakai. <a href=""http://rexa.info/paper/df61ac3ab404fccb23262b177e5475d1f4c236de"">Modified Minimum Classification Error Learning and Its Application to Neural Networks</a>. SSPR/SPR. 1998.  [<a href=""../support/ISOLET#df61ac3ab404fccb23262b177e5475d1f4c236de"">View Context</a>]."
ISOLET,"Khaled A. Alsabti and Sanjay Ranka and Vineet Singh. <a href=""http://rexa.info/paper/44326d77510f1b8976c3d73c224e9a1cb80ecc3c"">CLOUDS: A Decision Tree Classifier for Large Datasets</a>. KDD. 1998.  [<a href=""../support/ISOLET#44326d77510f1b8976c3d73c224e9a1cb80ecc3c"">View Context</a>]."
ISOLET,"Thomas G. Dietterich and Ghulum Bakiri. <a href=""http://rexa.info/paper/019c2f2e77588b6e654cc5c4c27ae643d3bd0f62"">Solving Multiclass Learning Problems via Error-Correcting Output Codes</a>. CoRR, csAI/9501101. 1995.  [<a href=""../support/ISOLET#019c2f2e77588b6e654cc5c4c27ae643d3bd0f62"">View Context</a>]."
ISOLET,"Hiroshi Shimodaira and Jun Okui and Mitsuru Nakai. <a href=""http://rexa.info/paper/ece9c7ce7e687a5cd309737e5358873e424f7fb4"">IMPROVING THE GENERALIZATION PERFORMANCE OF THE MCE/GPD LEARNING</a>. School of Information Science Japan Advanced Institute of Science and Technology Tatsunokuchi, Ishikawa.  [<a href=""../support/ISOLET#ece9c7ce7e687a5cd309737e5358873e424f7fb4"">View Context</a>]."
ISOLET,"Shlomo Dubnov and Ran El and Yaniv Technion and Yoram Gdalyahu and Elad Schneidman and Naftali Tishby and Golan Yona. <a href=""http://rexa.info/paper/9fe9e6630b7b953504726b9b36281c4f738b964e"">Clustering By Friends : A New Nonparametric Pairwise Distance Based Clustering Algorithm</a>. Ben Gurion University.  [<a href=""../support/ISOLET#9fe9e6630b7b953504726b9b36281c4f738b964e"">View Context</a>]."
ISOLET,"Jakub Zavrel. <a href=""http://rexa.info/paper/b2b8b059c73bebbf92cb80f2c45ca3ed56c3d971"">An Empirical Re-Examination of Weighted Voting for k-NN</a>. Computational Linguistics.  [<a href=""../support/ISOLET#b2b8b059c73bebbf92cb80f2c45ca3ed56c3d971"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Gavin Brown. <a href=""http://rexa.info/paper/dd4500e327a5f555d2f594711dc50b0f9faccd30"">Diversity in Neural Network Ensembles</a>. The University of Birmingham. 2004.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#dd4500e327a5f555d2f594711dc50b0f9faccd30"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Krzysztof Grabczewski and Wl/odzisl/aw Duch. <a href=""http://rexa.info/paper/b19579eae108f0efb0d9adf97e480280f8e4f7a8"">Heterogeneous Forests of Decision Trees</a>. ICANN. 2002.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#b19579eae108f0efb0d9adf97e480280f8e4f7a8"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Andr?s Antos and Bal?zs K?gl and Tam?s Linder and G?bor Lugosi. <a href=""http://rexa.info/paper/3ecc983417b61977b8f998e8a843948dad8fa21c"">Data-dependent margin-based generalization bounds for classification</a>. Journal of Machine Learning Research, 3. 2002.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#3ecc983417b61977b8f998e8a843948dad8fa21c"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Kristin P. Bennett and Ayhan Demiriz and Richard Maclin. <a href=""http://rexa.info/paper/ca3e1e0bf335a97cedb76be7b64610181e0f6684"">Exploiting unlabeled data in ensemble methods</a>. KDD. 2002.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#ca3e1e0bf335a97cedb76be7b64610181e0f6684"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Hussein A. Abbass. <a href=""http://rexa.info/paper/3a500f9d0b3bfdadc810cde1043178b2d127888e"">An evolutionary artificial neural networks approach for breast cancer diagnosis</a>. Artificial Intelligence in Medicine, 25. 2002.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#3a500f9d0b3bfdadc810cde1043178b2d127888e"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Baback Moghaddam and Gregory Shakhnarovich. <a href=""http://rexa.info/paper/4ce4c96181e2836dd80a71c2efebc7fb030c55d8"">Boosted Dyadic Kernel Discriminants</a>. NIPS. 2002.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#4ce4c96181e2836dd80a71c2efebc7fb030c55d8"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Nikunj C. Oza and Stuart J. Russell. <a href=""http://rexa.info/paper/5193dfc0a9d39b5f86fe360d6beff81aa9b7390e"">Experimental comparisons of online and batch versions of bagging and boosting</a>. KDD. 2001.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#5193dfc0a9d39b5f86fe360d6beff81aa9b7390e"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Robert Burbidge and Matthew Trotter and Bernard F. Buxton and Sean B. Holden. <a href=""http://rexa.info/paper/c185d513badef2336ca48f64098d4b5df17bf5a4"">STAR - Sparsity through Automated Rejection</a>. IWANN (1). 2001.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#c185d513badef2336ca48f64098d4b5df17bf5a4"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Lorne Mason and Peter L. Bartlett and Jonathan Baxter. <a href=""http://rexa.info/paper/63e63c88edc486c3b1b2aeebb790f88a119536c9"">Improved Generalization Through Explicit Optimization of Margins</a>. Machine Learning, 38. 2000.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#63e63c88edc486c3b1b2aeebb790f88a119536c9"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"P. S and Bradley K. P and Bennett A. Demiriz. <a href=""http://rexa.info/paper/d254374dd5eab5d871c8010dcbe4ac84ec86ea8c"">Constrained K-Means Clustering</a>. Microsoft Research Dept. of Mathematical Sciences One Microsoft Way Dept. of Decision Sciences and Eng. Sys. 2000.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#d254374dd5eab5d871c8010dcbe4ac84ec86ea8c"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Endre Boros and Peter Hammer and Toshihide Ibaraki and Alexander Kogan and Eddy Mayoraz and Ilya B. Muchnik. <a href=""http://rexa.info/paper/7265efd898e4c045ff078fcb63fec9fbde4b1249"">An Implementation of Logical Analysis of Data</a>. IEEE Trans. Knowl. Data Eng, 12. 2000.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#7265efd898e4c045ff078fcb63fec9fbde4b1249"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Yuh-Jeng Lee. <a href=""http://rexa.info/paper/3c3eb7beca3f6ab6fcebe2863131fa3dbae6cb7f"">Smooth Support Vector Machines</a>. Preliminary Thesis Proposal Computer Sciences Department University of Wisconsin. 2000.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#3c3eb7beca3f6ab6fcebe2863131fa3dbae6cb7f"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Justin Bradley and Kristin P. Bennett and Bennett A. Demiriz. <a href=""http://rexa.info/paper/93e4d326f6a322d66e034c1b88773f3a7f621526"">Constrained K-Means Clustering</a>. Microsoft Research Dept. of Mathematical Sciences One Microsoft Way Dept. of Decision Sciences and Eng. Sys. 2000.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#93e4d326f6a322d66e034c1b88773f3a7f621526"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Chun-Nan Hsu and Hilmar Schuschel and Ya-Ting Yang. <a href=""http://rexa.info/paper/283e535d8f512eedabbd803c72a86b891eed8474"">The ANNIGMA-Wrapper Approach to Neural Nets Feature Selection for Knowledge Discovery and Data Mining</a>. Institute of Information Science. 1999.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#283e535d8f512eedabbd803c72a86b891eed8474"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Huan Liu and Hiroshi Motoda and Manoranjan Dash. <a href=""http://rexa.info/paper/73cfbd8185405d37df94492642c9ffdb3b48c37f"">A Monotonic Measure for Optimal Feature Selection</a>. ECML. 1998.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#73cfbd8185405d37df94492642c9ffdb3b48c37f"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Lorne Mason and Peter L. Bartlett and Jonathan Baxter. <a href=""http://rexa.info/paper/271b9c67f2a11a31962a436a41aaa5ed148dda6e"">Direct Optimization of Margins Improves Generalization in Combined Classifiers</a>. NIPS. 1998.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#271b9c67f2a11a31962a436a41aaa5ed148dda6e"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"W. Nick Street. <a href=""http://rexa.info/paper/79b9012d7063a4c0e98d98ebd63d63044c8da997"">A Neural Network Model for Prognostic Prediction</a>. ICML. 1998.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#79b9012d7063a4c0e98d98ebd63d63044c8da997"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Yk Huhtala and Juha K?rkk?inen and Pasi Porkka and Hannu Toivonen. <a href=""http://rexa.info/paper/ac8fe867e1d16d4d09f9bd759ba46699055c7ca6"">Efficient Discovery of Functional and Approximate Dependencies Using Partitions</a>. ICDE. 1998.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#ac8fe867e1d16d4d09f9bd759ba46699055c7ca6"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),". <a href=""http://rexa.info/paper/b0009a0081cc5fbfbae758def55cfd5b3256623b"">Prototype Selection for Composite Nearest Neighbor Classifiers</a>. Department of Computer Science University of Massachusetts. 1997.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#b0009a0081cc5fbfbae758def55cfd5b3256623b"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Kristin P. Bennett and Erin J. Bredensteiner. <a href=""http://rexa.info/paper/63ebbe51c9c4dea76320f7b6a40f2a59f10cc7c0"">A Parametric Optimization Method for Machine Learning</a>. INFORMS Journal on Computing, 9. 1997.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#63ebbe51c9c4dea76320f7b6a40f2a59f10cc7c0"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Rudy Setiono and Huan Liu. <a href=""http://rexa.info/paper/c2525357aa81ca73fb410a5013d47e3c6931342b"">NeuroLinear: From neural networks to oblique decision rules</a>. Neurocomputing, 17. 1997.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#c2525357aa81ca73fb410a5013d47e3c6931342b"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Erin J. Bredensteiner and Kristin P. Bennett. <a href=""http://rexa.info/paper/7d8a7f4c9a24d1127a5ded21969c82ed63037c42"">Feature Minimization within Decision Trees</a>. National Science Foundation. 1996.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#7d8a7f4c9a24d1127a5ded21969c82ed63037c42"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Ismail Taha and Joydeep Ghosh. <a href=""http://rexa.info/paper/9f9df113476ffbf356892bb497bd2714e6f56d99"">Characterization of the Wisconsin Breast cancer Database Using a Hybrid Symbolic-Connectionist System</a>. Proceedings of ANNIE. 1996.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#9f9df113476ffbf356892bb497bd2714e6f56d99"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Jennifer A. Blue and Kristin P. Bennett. <a href=""http://rexa.info/paper/19e1b6e0932bbe665a2c4a069a0636d8d5cf0c6f"">Hybrid Extreme Point Tabu Search</a>. Department of Mathematical Sciences Rensselaer Polytechnic Institute. 1996.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#19e1b6e0932bbe665a2c4a069a0636d8d5cf0c6f"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Geoffrey I. Webb. <a href=""http://rexa.info/paper/81a75649d5acc1cc428ca756dac221bac3c8fe01"">OPUS: An Efficient Admissible Algorithm for Unordered Search</a>. J. Artif. Intell. Res. (JAIR, 3. 1995.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#81a75649d5acc1cc428ca756dac221bac3c8fe01"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Wl odzisl and Rafal Adamczak and Krzysztof Grabczewski and Grzegorz Zal. <a href=""http://rexa.info/paper/c3f9c3303aa080beec901b74703cef88ee2b2f24"">A hybrid method for extraction of logical rules from data</a>. Department of Computer Methods, Nicholas Copernicus University.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#c3f9c3303aa080beec901b74703cef88ee2b2f24"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Charles Campbell and Nello Cristianini. <a href=""http://rexa.info/paper/b6e169d69cd67763b95698e8961696fec9ca93bf"">Simple Learning Algorithms for Training Support Vector Machines</a>. Dept. of Engineering Mathematics.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#b6e169d69cd67763b95698e8961696fec9ca93bf"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Chotirat Ann and Dimitrios Gunopulos. <a href=""http://rexa.info/paper/4695569c53cd581fcc193415a8a94a1f92abf607"">Scaling up the Naive Bayesian Classifier: Using Decision Trees for Feature Selection</a>. Computer Science Department University of California.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#4695569c53cd581fcc193415a8a94a1f92abf607"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Wl odzisl/aw Duch and Rudy Setiono and Jacek M. Zurada. <a href=""http://rexa.info/paper/8afa6796645ce4b0642db26c822cf6bfa8cc4d0d"">Computational intelligence methods for rule-based data understanding</a>.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#8afa6796645ce4b0642db26c822cf6bfa8cc4d0d"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Rafael S. Parpinelli and Heitor S. Lopes and Alex Alves Freitas. <a href=""http://rexa.info/paper/899bdb470e48c308144216cc22048c88816ee035"">An Ant Colony Based System for Data Mining: Applications to Medical Data</a>. CEFET-PR, CPGEI Av. Sete de Setembro, 3165.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#899bdb470e48c308144216cc22048c88816ee035"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Wl/odzisl/aw Duch and Rafal/ Adamczak Email:duchraad@phys. uni. torun. pl. <a href=""http://rexa.info/paper/53ac23f963b3607aae9580b356e6b236d2955314"">Statistical methods for construction of neural networks</a>. Department of Computer Methods, Nicholas Copernicus University.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#53ac23f963b3607aae9580b356e6b236d2955314"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Rafael S. Parpinelli and Heitor S. Lopes and Alex Alves Freitas. <a href=""http://rexa.info/paper/f4405e32dbb5dea3ece303e2a5b3edb6b413271e"">PART FOUR: ANT COLONY OPTIMIZATION AND IMMUNE SYSTEMS Chapter X An Ant Colony Algorithm for Classification Rule Discovery</a>. CEFET-PR, Curitiba.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#f4405e32dbb5dea3ece303e2a5b3edb6b413271e"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Adam H. Cannon and Lenore J. Cowen and Carey E. Priebe. <a href=""http://rexa.info/paper/095d7064837557bdfbca12fb9c12dbaaeb3a8b0d"">Approximate Distance Classification</a>. Department of Mathematical Sciences The Johns Hopkins University.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#095d7064837557bdfbca12fb9c12dbaaeb3a8b0d"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Andrew I. Schein and Lyle H. Ungar. <a href=""http://rexa.info/paper/b0bf518f2c1c4ab72ebac0d17757aa8f52a6badf"">A-Optimality for Active Learning of Logistic Regression Classifiers</a>. Department of Computer and Information Science Levine Hall.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#b0bf518f2c1c4ab72ebac0d17757aa8f52a6badf"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Bart Baesens and Stijn Viaene and Tony Van Gestel and J. A. K Suykens and Guido Dedene and Bart De Moor and Jan Vanthienen and Katholieke Universiteit Leuven. <a href=""http://rexa.info/paper/dba0c3d458498a4eef66d37b0f3b1cb310086d31"">An Empirical Assessment of Kernel Type Performance for Least Squares Support Vector Machine Classifiers</a>. Dept. Applied Economic Sciences.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#dba0c3d458498a4eef66d37b0f3b1cb310086d31"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Adil M. Bagirov and Alex Rubinov and A. N. Soukhojak and John Yearwood. <a href=""http://rexa.info/paper/50b9babac023b426f1531a4265076bea534d121e"">Unsupervised and supervised data classification via nonsmooth and global optimization</a>. School of Information Technology and Mathematical Sciences, The University of Ballarat.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#50b9babac023b426f1531a4265076bea534d121e"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Rudy Setiono and Huan Liu. <a href=""http://rexa.info/paper/9a75a9a8ce786d6a05ad51afa124cd4f70bfbb36"">Neural-Network Feature Selector</a>. Department of Information Systems and Computer Science National University of Singapore.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#9a75a9a8ce786d6a05ad51afa124cd4f70bfbb36"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Huan Liu. <a href=""http://rexa.info/paper/8f5ae7219e74a85e3f722b58b3fedb30eab7a1d7"">A Family of Efficient Rule Generators</a>. Department of Information Systems and Computer Science National University of Singapore.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#8f5ae7219e74a85e3f722b58b3fedb30eab7a1d7"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Rudy Setiono. <a href=""http://rexa.info/paper/42ba5137ab9d88dc1eae5caac18cb6a1818ae700"">Extracting M-of-N Rules from Trained Neural Networks</a>. School of Computing National University of Singapore.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#42ba5137ab9d88dc1eae5caac18cb6a1818ae700"">View Context</a>]."
Breast Cancer Wisconsin (Diagnostic),"Jarkko Salojarvi and Samuel Kaski and Janne Sinkkonen. <a href=""http://rexa.info/paper/705b438dbe9ed18fe23005c774d2993019da030f"">Discriminative clustering in Fisher metrics</a>. Neural Networks Research Centre Helsinki University of Technology.  [<a href=""../support/Breast+Cancer+Wisconsin+(Diagnostic)#705b438dbe9ed18fe23005c774d2993019da030f"">View Context</a>]."
Connectionist Bench,"Zhi-Hua Zhou and Yuan Jiang. <a href=""http://rexa.info/paper/e6315f170eea3cc52ade688d0abb40f3372ec35d"">NeC4.5: Neural Ensemble Based C4.5</a>. IEEE Trans. Knowl. Data Eng, 16. 2004.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#e6315f170eea3cc52ade688d0abb40f3372ec35d"">View Context</a>]."
Connectionist Bench,"Jianbin Tan and David L. Dowe. <a href=""http://rexa.info/paper/b525865598a98b326df461e4d9d2647543347eb4"">MML Inference of Oblique Decision Trees</a>. Australian Conference on Artificial Intelligence. 2004.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#b525865598a98b326df461e4d9d2647543347eb4"">View Context</a>]."
Connectionist Bench,"Jeremy Kubica and Andrew Moore. <a href=""http://rexa.info/paper/fcba21d24e397e9639efbad04b5be06fbe9c0df2"">Probabilistic Noise Identification and Data Cleaning</a>. ICDM. 2003.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#fcba21d24e397e9639efbad04b5be06fbe9c0df2"">View Context</a>]."
Connectionist Bench,"Dennis DeCoste. <a href=""http://rexa.info/paper/03534af8424987a10b9e264147f082059665f7b7"">Anytime Query-Tuned Kernel Machines via Cholesky Factorization</a>. SDM. 2003.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#03534af8424987a10b9e264147f082059665f7b7"">View Context</a>]."
Connectionist Bench,"Xavier Llor and David E. Goldberg and Ivan Traus and Ester Bernad i Mansilla. <a href=""http://rexa.info/paper/412e0644abd8fccf9fb195db3ed361c2ffd3695c"">Accuracy, Parsimony, and Generality in Evolutionary Learning Systems via Multiobjective Selection</a>. IWLCS. 2002.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#412e0644abd8fccf9fb195db3ed361c2ffd3695c"">View Context</a>]."
Connectionist Bench,"Fei Sha and Lawrence K. Saul and Daniel D. Lee. <a href=""http://rexa.info/paper/eef68e57188bfabe4dff279cf32efe545bd7fe3c"">Multiplicative Updates for Nonnegative Quadratic Programming in Support Vector Machines</a>. NIPS. 2002.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#eef68e57188bfabe4dff279cf32efe545bd7fe3c"">View Context</a>]."
Connectionist Bench,"Marina Skurichina and Ludmila Kuncheva and Robert P W Duin. <a href=""http://rexa.info/paper/d8bc3a2d334e33553c2c7e052ce8c2fd9ae5718b"">Bagging and Boosting for the Nearest Mean Classifier: Effects of Sample Size on Diversity and Accuracy</a>. Multiple Classifier Systems. 2002.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#d8bc3a2d334e33553c2c7e052ce8c2fd9ae5718b"">View Context</a>]."
Connectionist Bench,"Dennis DeCoste. <a href=""http://rexa.info/paper/ff68b57a8755189599b4cbefec533e7fc64a5195"">Anytime Interval-Valued Outputs for Kernel Machines: Fast Support Vector Machine Classification via Distance Geometry</a>. ICML. 2002.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#ff68b57a8755189599b4cbefec533e7fc64a5195"">View Context</a>]."
Connectionist Bench,"Ayhan Demiriz and Kristin P. Bennett and Mark J. Embrechts. <a href=""http://rexa.info/paper/7a13c34f809076592c23c1e2c9c6a9a72464d911"">A Genetic Algorithm Approach for Semi-Supervised Clustering</a>. E-Business Department, Verizon Inc.. 2002.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#7a13c34f809076592c23c1e2c9c6a9a72464d911"">View Context</a>]."
Connectionist Bench,"Michail Vlachos and Carlotta Domeniconi and Dimitrios Gunopulos and George Kollios and Nick Koudas. <a href=""http://rexa.info/paper/df4390b4164d70e186a080009bf9b23fb367478c"">Non-linear dimensionality reduction techniques for classification and visualization</a>. KDD. 2002.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#df4390b4164d70e186a080009bf9b23fb367478c"">View Context</a>]."
Connectionist Bench,"Wl/odzisl/aw Duch and Karol Grudzinski. <a href=""http://rexa.info/paper/7372c1c34417795a4d0752a07c77b3595dba16c4"">Ensembles of Similarity-based Models</a>. Intelligent Information Systems. 2001.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#7372c1c34417795a4d0752a07c77b3595dba16c4"">View Context</a>]."
Connectionist Bench,"Chris Drummond and Robert C. Holte. <a href=""http://rexa.info/paper/63fb13048c106214f91a999900e7efd5a3dcdef1"">Exploiting the Cost (In)sensitivity of Decision Tree Splitting Criteria</a>. ICML. 2000.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#63fb13048c106214f91a999900e7efd5a3dcdef1"">View Context</a>]."
Connectionist Bench,"Carlotta Domeniconi and Jing Peng and Dimitrios Gunopulos. <a href=""http://rexa.info/paper/d18b9cca12173a8ca3d5a781cadcf847442930f4"">An Adaptive Metric Machine for Pattern Classification</a>. NIPS. 2000.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#d18b9cca12173a8ca3d5a781cadcf847442930f4"">View Context</a>]."
Connectionist Bench,"Lorne Mason and Peter L. Bartlett and Jonathan Baxter. <a href=""http://rexa.info/paper/63e63c88edc486c3b1b2aeebb790f88a119536c9"">Improved Generalization Through Explicit Optimization of Margins</a>. Machine Learning, 38. 2000.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#63e63c88edc486c3b1b2aeebb790f88a119536c9"">View Context</a>]."
Connectionist Bench,"Kristin P. Bennett and Ayhan Demiriz and John Shawe-Taylor. <a href=""http://rexa.info/paper/94cf84d5a454c97d326efdb24b2b96e0eac25c33"">A Column Generation Algorithm For Boosting</a>. ICML. 2000.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#94cf84d5a454c97d326efdb24b2b96e0eac25c33"">View Context</a>]."
Connectionist Bench,"Chris Drummond and Robert C. Holte. <a href=""http://rexa.info/paper/2aefeeb5c89fa6bd9fe7606fee20e1285438d5a5"">Explicitly representing expected cost: an alternative to ROC representation</a>. KDD. 2000.  [<a href=""../support/Connectionist+Bench+(Sonar,+Mines+vs.+Rocks)#2aefeeb5c89fa6bd9fe7606fee20e1285438d5a5"">View Context</a>]."
